"start","end","transaction_date","batch","account_type","category_capex","category_opex","category_cogs","category_revenues","description","quantity","unit_price","amount_manual","amount_calculated","comment","proof_of_payment","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","rootUuid","deprecatedID","_attachments"
2026-01-03 13:08:46.507,2026-01-03 13:10:05.351,2026-01-03,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",11,16000,176000,176000,"Christine","1767445800844.jpg",642180667,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:97d43fd9-5e40-42b5-a0af-525904d727ed","aZd296rDmYBHXTs4ZrAFBb","97d43fd9-5e40-42b5-a0af-525904d727ed","submitted_via_web",2026-01-03 13:10:18,NA,"mattkuch87","uuid:97d43fd9-5e40-42b5-a0af-525904d727ed",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/642180667/attachments/attV3Cjr5qhYd4ToqyoJQRRF/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/97d43fd9-5e40-42b5-a0af-525904d727ed/1767445800844.jpg; 1767445800844.jpg; attV3Cjr5qhYd4ToqyoJQRRF; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/642180667/attachments/attV3Cjr5qhYd4ToqyoJQRRF/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/642180667/attachments/attV3Cjr5qhYd4ToqyoJQRRF/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/642180667/attachments/attV3Cjr5qhYd4ToqyoJQRRF/small/; proof_of_payment"
2026-01-05 14:38:11.475,2026-01-05 14:39:35.289,2026-01-05,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",8,16000,128000,128000,"Nalongo","1767623971846.jpg",643080142,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:ef29e19b-9342-4aa1-ae95-9d1466b663fc","aZd296rDmYBHXTs4ZrAFBb","ef29e19b-9342-4aa1-ae95-9d1466b663fc","submitted_via_web",2026-01-05 14:47:31,NA,"mattkuch87","uuid:ef29e19b-9342-4aa1-ae95-9d1466b663fc",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080142/attachments/attAfo4BahGajwasr76H5H7n/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/ef29e19b-9342-4aa1-ae95-9d1466b663fc/1767623971846.jpg; 1767623971846.jpg; attAfo4BahGajwasr76H5H7n; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080142/attachments/attAfo4BahGajwasr76H5H7n/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080142/attachments/attAfo4BahGajwasr76H5H7n/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080142/attachments/attAfo4BahGajwasr76H5H7n/small/; proof_of_payment"
2026-01-05 14:39:43.772,2026-01-05 14:41:21.082,2026-01-05,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",7,16000,112000,112000,"Mama Eric","1767624077960.jpg",643080153,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:321591c8-baa2-4b0d-9ec2-185136236f14","aZd296rDmYBHXTs4ZrAFBb","321591c8-baa2-4b0d-9ec2-185136236f14","submitted_via_web",2026-01-05 14:47:32,NA,"mattkuch87","uuid:321591c8-baa2-4b0d-9ec2-185136236f14",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080153/attachments/att3r8oXE73YwXdgCZgCp9FU/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/321591c8-baa2-4b0d-9ec2-185136236f14/1767624077960.jpg; 1767624077960.jpg; att3r8oXE73YwXdgCZgCp9FU; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080153/attachments/att3r8oXE73YwXdgCZgCp9FU/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080153/attachments/att3r8oXE73YwXdgCZgCp9FU/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080153/attachments/att3r8oXE73YwXdgCZgCp9FU/small/; proof_of_payment"
2026-01-05 14:41:29.887,2026-01-05 14:42:38.143,2026-01-05,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",4,16000,64000,64000,"Edith","1767624155099.jpg",643080163,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:2d685951-1316-4109-8f2a-ae4c668a9656","aZd296rDmYBHXTs4ZrAFBb","2d685951-1316-4109-8f2a-ae4c668a9656","submitted_via_web",2026-01-05 14:47:34,NA,"mattkuch87","uuid:2d685951-1316-4109-8f2a-ae4c668a9656",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080163/attachments/atttWzfGXZUGNKi6BdMFxRwe/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/2d685951-1316-4109-8f2a-ae4c668a9656/1767624155099.jpg; 1767624155099.jpg; atttWzfGXZUGNKi6BdMFxRwe; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080163/attachments/atttWzfGXZUGNKi6BdMFxRwe/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080163/attachments/atttWzfGXZUGNKi6BdMFxRwe/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080163/attachments/atttWzfGXZUGNKi6BdMFxRwe/small/; proof_of_payment"
2026-01-05 14:42:52.269,2026-01-05 14:43:54.324,2026-01-05,"15","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",300,1300,390000,390000,"Money received on mobile","1767624228674.jpg",643080174,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:f12ea904-bf53-483c-8071-eb319d56009f","aZd296rDmYBHXTs4ZrAFBb","f12ea904-bf53-483c-8071-eb319d56009f","submitted_via_web",2026-01-05 14:47:36,NA,"mattkuch87","uuid:f12ea904-bf53-483c-8071-eb319d56009f",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080174/attachments/attUMukdRkGtbeoKWzAK3RAS/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/f12ea904-bf53-483c-8071-eb319d56009f/1767624228674.jpg; 1767624228674.jpg; attUMukdRkGtbeoKWzAK3RAS; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080174/attachments/attUMukdRkGtbeoKWzAK3RAS/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080174/attachments/attUMukdRkGtbeoKWzAK3RAS/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080174/attachments/attUMukdRkGtbeoKWzAK3RAS/small/; proof_of_payment"
2026-01-05 14:44:01.452,2026-01-05 14:44:56.717,2026-01-05,"15","opex",NA,"opex_transport",NA,NA,"Transport for the feeds",1,9000,9000,9000,"Money received on mobile","1767624293336.jpg",643080185,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:1ee1d33f-b421-4262-beb2-22f83d091a12","aZd296rDmYBHXTs4ZrAFBb","1ee1d33f-b421-4262-beb2-22f83d091a12","submitted_via_web",2026-01-05 14:47:37,NA,"mattkuch87","uuid:1ee1d33f-b421-4262-beb2-22f83d091a12",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080185/attachments/att377zbrCXUkNiHTBpXVuEd/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/1ee1d33f-b421-4262-beb2-22f83d091a12/1767624293336.jpg; 1767624293336.jpg; att377zbrCXUkNiHTBpXVuEd; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080185/attachments/att377zbrCXUkNiHTBpXVuEd/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080185/attachments/att377zbrCXUkNiHTBpXVuEd/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080185/attachments/att377zbrCXUkNiHTBpXVuEd/small/; proof_of_payment"
2026-01-05 14:45:10.904,2026-01-05 14:46:20.241,2026-01-05,"16","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",300,1300,390000,390000,"Money received on mobile","1767624375778.jpg",643080200,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:73b2ccf1-3387-42b1-8e5f-6f9ede004efb","aZd296rDmYBHXTs4ZrAFBb","73b2ccf1-3387-42b1-8e5f-6f9ede004efb","submitted_via_web",2026-01-05 14:47:39,NA,"mattkuch87","uuid:73b2ccf1-3387-42b1-8e5f-6f9ede004efb",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080200/attachments/attLeSMAqxd2nyHmsVjXtRYP/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/73b2ccf1-3387-42b1-8e5f-6f9ede004efb/1767624375778.jpg; 1767624375778.jpg; attLeSMAqxd2nyHmsVjXtRYP; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080200/attachments/attLeSMAqxd2nyHmsVjXtRYP/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080200/attachments/attLeSMAqxd2nyHmsVjXtRYP/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080200/attachments/attLeSMAqxd2nyHmsVjXtRYP/small/; proof_of_payment"
2026-01-05 14:46:27.022,2026-01-05 14:47:19.09,2026-01-05,"16","opex",NA,"opex_transport",NA,NA,"Transport for the feeds",1,9000,9000,9000,"Money received on mobile","1767624435763.jpg",643080213,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:501d7393-9660-49b9-a767-566e2c87b4d4","aZd296rDmYBHXTs4ZrAFBb","501d7393-9660-49b9-a767-566e2c87b4d4","submitted_via_web",2026-01-05 14:47:40,NA,"mattkuch87","uuid:501d7393-9660-49b9-a767-566e2c87b4d4",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080213/attachments/attA2HfhCaPbMug8B4EguBKE/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/501d7393-9660-49b9-a767-566e2c87b4d4/1767624435763.jpg; 1767624435763.jpg; attA2HfhCaPbMug8B4EguBKE; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080213/attachments/attA2HfhCaPbMug8B4EguBKE/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080213/attachments/attA2HfhCaPbMug8B4EguBKE/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/643080213/attachments/attA2HfhCaPbMug8B4EguBKE/small/; proof_of_payment"
2026-01-08 16:02:05.915,2026-01-08 16:03:42.994,2026-01-08,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",2,16000,32000,32000,"Mama swaib","1767888217842.jpg",645004257,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:35426a1d-5d16-41e2-b09f-16ea0b7ff006","aZd296rDmYBHXTs4ZrAFBb","35426a1d-5d16-41e2-b09f-16ea0b7ff006","submitted_via_web",2026-01-08 16:06:36,NA,"mattkuch87","uuid:35426a1d-5d16-41e2-b09f-16ea0b7ff006",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004257/attachments/attzP7EMzT4o4KYHF7Jyb3yE/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/35426a1d-5d16-41e2-b09f-16ea0b7ff006/1767888217842.jpg; 1767888217842.jpg; attzP7EMzT4o4KYHF7Jyb3yE; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004257/attachments/attzP7EMzT4o4KYHF7Jyb3yE/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004257/attachments/attzP7EMzT4o4KYHF7Jyb3yE/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004257/attachments/attzP7EMzT4o4KYHF7Jyb3yE/small/; proof_of_payment"
2026-01-08 16:04:05.159,2026-01-08 16:05:12.539,2026-01-08,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",7,18000,126000,126000,"Nalongo","1767888308704.jpg",645004278,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:411c54d2-9433-473e-b5ed-00215466359a","aZd296rDmYBHXTs4ZrAFBb","411c54d2-9433-473e-b5ed-00215466359a","submitted_via_web",2026-01-08 16:06:38,NA,"mattkuch87","uuid:411c54d2-9433-473e-b5ed-00215466359a",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004278/attachments/attHP5aNL7YiEEXzDZCgpneh/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/411c54d2-9433-473e-b5ed-00215466359a/1767888308704.jpg; 1767888308704.jpg; attHP5aNL7YiEEXzDZCgpneh; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004278/attachments/attHP5aNL7YiEEXzDZCgpneh/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004278/attachments/attHP5aNL7YiEEXzDZCgpneh/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004278/attachments/attHP5aNL7YiEEXzDZCgpneh/small/; proof_of_payment"
2026-01-08 16:05:26.397,2026-01-08 16:06:25.479,2026-01-08,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,18000,18000,18000,"Andrew","1767888381380.jpg",645004296,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:081f519d-9fb4-4ff7-a7be-2c632b3119d9","aZd296rDmYBHXTs4ZrAFBb","081f519d-9fb4-4ff7-a7be-2c632b3119d9","submitted_via_web",2026-01-08 16:06:39,NA,"mattkuch87","uuid:081f519d-9fb4-4ff7-a7be-2c632b3119d9",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004296/attachments/att5bRwcmAM9wie9DkTKYPee/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/081f519d-9fb4-4ff7-a7be-2c632b3119d9/1767888381380.jpg; 1767888381380.jpg; att5bRwcmAM9wie9DkTKYPee; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004296/attachments/att5bRwcmAM9wie9DkTKYPee/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004296/attachments/att5bRwcmAM9wie9DkTKYPee/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/645004296/attachments/att5bRwcmAM9wie9DkTKYPee/small/; proof_of_payment"
2026-01-10 15:51:50.858,2026-01-10 15:52:59.58,2026-01-10,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,20000,20000,20000,"Angela","1768060375318.jpg",646190131,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:62faf8eb-3ca2-4a4b-9755-f1c3b3d02dfc","aZd296rDmYBHXTs4ZrAFBb","62faf8eb-3ca2-4a4b-9755-f1c3b3d02dfc","submitted_via_web",2026-01-10 16:00:42,NA,"mattkuch87","uuid:62faf8eb-3ca2-4a4b-9755-f1c3b3d02dfc",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190131/attachments/attPJU7cp4xnKiyXo3CpcvYV/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/62faf8eb-3ca2-4a4b-9755-f1c3b3d02dfc/1768060375318.jpg; 1768060375318.jpg; attPJU7cp4xnKiyXo3CpcvYV; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190131/attachments/attPJU7cp4xnKiyXo3CpcvYV/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190131/attachments/attPJU7cp4xnKiyXo3CpcvYV/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190131/attachments/attPJU7cp4xnKiyXo3CpcvYV/small/; proof_of_payment"
2026-01-10 15:53:06.779,2026-01-10 15:54:50.112,2026-01-10,"15","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,19000,19000,19000,"Mama swaib","1768060484436.jpg",646190144,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:0bb97467-d477-48be-b20d-3d2f2f622885","aZd296rDmYBHXTs4ZrAFBb","0bb97467-d477-48be-b20d-3d2f2f622885","submitted_via_web",2026-01-10 16:00:44,NA,"mattkuch87","uuid:0bb97467-d477-48be-b20d-3d2f2f622885",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190144/attachments/attUqqqYCGPQN8oXZM9UuWai/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/0bb97467-d477-48be-b20d-3d2f2f622885/1768060484436.jpg; 1768060484436.jpg; attUqqqYCGPQN8oXZM9UuWai; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190144/attachments/attUqqqYCGPQN8oXZM9UuWai/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190144/attachments/attUqqqYCGPQN8oXZM9UuWai/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646190144/attachments/attUqqqYCGPQN8oXZM9UuWai/small/; proof_of_payment"
2026-01-11 14:26:38.269,2026-01-11 14:29:00.058,2026-01-11,"15","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",150,1300,195000,195000,"Money received on mobile","1768141734799.jpg",646571367,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:1757079d-6562-4263-8b0f-82ac85b8b0eb","aZd296rDmYBHXTs4ZrAFBb","1757079d-6562-4263-8b0f-82ac85b8b0eb","submitted_via_web",2026-01-11 14:41:48,NA,"mattkuch87","uuid:1757079d-6562-4263-8b0f-82ac85b8b0eb",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571367/attachments/attkDJnqW7x4TLYybEqQqfeJ/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/1757079d-6562-4263-8b0f-82ac85b8b0eb/1768141734799.jpg; 1768141734799.jpg; attkDJnqW7x4TLYybEqQqfeJ; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571367/attachments/attkDJnqW7x4TLYybEqQqfeJ/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571367/attachments/attkDJnqW7x4TLYybEqQqfeJ/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571367/attachments/attkDJnqW7x4TLYybEqQqfeJ/small/; proof_of_payment"
2026-01-11 14:29:15.586,2026-01-11 14:33:36.288,2026-01-11,"15","cogs",NA,NA,"cogs_feeds",NA,"Intraco concentrate",50,3840,192000,192000,"Money received on mobile","1768142012866.jpg",646571377,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:75317d99-148a-4220-876a-71ccb41a993f","aZd296rDmYBHXTs4ZrAFBb","75317d99-148a-4220-876a-71ccb41a993f","submitted_via_web",2026-01-11 14:41:50,NA,"mattkuch87","uuid:75317d99-148a-4220-876a-71ccb41a993f",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571377/attachments/attTuGwLVxoqvLooMP2v3DBA/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/75317d99-148a-4220-876a-71ccb41a993f/1768142012866.jpg; 1768142012866.jpg; attTuGwLVxoqvLooMP2v3DBA; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571377/attachments/attTuGwLVxoqvLooMP2v3DBA/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571377/attachments/attTuGwLVxoqvLooMP2v3DBA/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571377/attachments/attTuGwLVxoqvLooMP2v3DBA/small/; proof_of_payment"
2026-01-11 14:33:43.193,2026-01-11 14:35:16.111,2026-01-11,"15","opex",NA,"opex_transport",NA,NA,"Transport for the feeds",1,10000,10000,10000,"Money received on mobile","1768142112487.jpg",646571381,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:eba6bb0a-474d-40e0-bee7-dc3bde7dae41","aZd296rDmYBHXTs4ZrAFBb","eba6bb0a-474d-40e0-bee7-dc3bde7dae41","submitted_via_web",2026-01-11 14:41:51,NA,"mattkuch87","uuid:eba6bb0a-474d-40e0-bee7-dc3bde7dae41",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571381/attachments/attgFm8UTsdye4iwryx9CY7J/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/eba6bb0a-474d-40e0-bee7-dc3bde7dae41/1768142112487.jpg; 1768142112487.jpg; attgFm8UTsdye4iwryx9CY7J; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571381/attachments/attgFm8UTsdye4iwryx9CY7J/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571381/attachments/attgFm8UTsdye4iwryx9CY7J/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571381/attachments/attgFm8UTsdye4iwryx9CY7J/small/; proof_of_payment"
2026-01-11 14:35:22.458,2026-01-11 14:36:23.56,2026-01-11,"16","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",300,1300,390000,390000,"Money received on mobile","1768142180245.jpg",646571392,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:f4351105-ef37-4f51-88f1-3d9d7f43c66e","aZd296rDmYBHXTs4ZrAFBb","f4351105-ef37-4f51-88f1-3d9d7f43c66e","submitted_via_web",2026-01-11 14:41:52,NA,"mattkuch87","uuid:f4351105-ef37-4f51-88f1-3d9d7f43c66e",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571392/attachments/attBGWummwryuU2U7LtVv2uF/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/f4351105-ef37-4f51-88f1-3d9d7f43c66e/1768142180245.jpg; 1768142180245.jpg; attBGWummwryuU2U7LtVv2uF; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571392/attachments/attBGWummwryuU2U7LtVv2uF/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571392/attachments/attBGWummwryuU2U7LtVv2uF/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571392/attachments/attBGWummwryuU2U7LtVv2uF/small/; proof_of_payment"
2026-01-11 14:36:30.736,2026-01-11 14:37:59.487,2026-01-11,"16","cogs",NA,NA,"cogs_feeds",NA,"Intraco concentrate",100,3840,384000,384000,"Money received on mobile","1768142276305.jpg",646571404,"465cf73fec9d4570897ec1ad4b0948db","vL5oA82mtxpVePiYqQ2uv6","uuid:c72e1bb9-a598-4e07-9ab4-b00397fe7a71","aZd296rDmYBHXTs4ZrAFBb","c72e1bb9-a598-4e07-9ab4-b00397fe7a71","submitted_via_web",2026-01-11 14:41:53,NA,"mattkuch87","uuid:c72e1bb9-a598-4e07-9ab4-b00397fe7a71",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571404/attachments/attx4c3QTQ6gzfo9fgDFPrGM/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/c72e1bb9-a598-4e07-9ab4-b00397fe7a71/1768142276305.jpg; 1768142276305.jpg; attx4c3QTQ6gzfo9fgDFPrGM; FALSE; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571404/attachments/attx4c3QTQ6gzfo9fgDFPrGM/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571404/attachments/attx4c3QTQ6gzfo9fgDFPrGM/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/646571404/attachments/attx4c3QTQ6gzfo9fgDFPrGM/small/; proof_of_payment"
